"individuo","outfit","z.outfit","infit","z.infit","Zh"
175,1.5209480046325,1.1973207656804,1.19259242387454,0.948578975155991,-1.10015764545484
176,1.07459070896751,0.450094774864474,1.05234563598713,0.369500437168778,-0.347482787844813
177,1.04248045971938,0.255415129214306,1.00477074791857,0.0829396715936674,-0.0958027439379835
178,1.1209070687707,0.531795397619554,1.08468635156043,0.550059333396443,-0.532703035232341
179,0.816245013574863,-0.174386894449505,1.10509829947587,0.49568727746048,-0.165789720027864
180,0.624509677430334,-0.707540025168488,0.805490093158137,-0.80137391585758,0.839433885264164
181,0.444817669566112,-0.876512888631288,0.71064341817832,-1.01111742180383,1.04742850790342
182,0.602897504776915,-0.955074431624953,0.818060709321368,-0.858955131790774,0.963274590860812
183,0.662068279369778,-2.10272369915287,0.697066116234789,-2.27831614729055,2.02434764980038
184,0.794370194810506,-1.02501917702538,0.848482382021498,-1.03717402692365,1.03742530406067
185,0.941120171312754,-0.113808562147799,0.96787048059375,-0.131831214965051,0.197794255094
186,0.765263625909821,-0.724426022951977,0.889420344191396,-0.592333146768889,0.694655875333698
187,0.9361804796168,-0.168777429201037,1.06202606391612,0.427348159960283,-0.168043439615247
188,1.13821979892339,0.668581497602695,1.09224206333558,0.653466069317075,-0.659619711412157
189,1.02728450653547,0.19360915829237,1.12277900759142,0.795563684351745,-0.573252127876974
190,0.795278284335696,-0.79370561307147,0.902446829290997,-0.569246111905591,0.697172235172897
191,0.915254624642432,-0.115936763243475,0.845672800163757,-0.774167807241232,0.603659784027308
192,0.976792022417129,-0.0682987558841233,1.00134460292702,0.0576643343138044,0.0283969898410117
193,0.78636734853804,-0.422708111874674,0.967364483432032,-0.0928639867022481,0.292127884487868
194,1.02288612348068,0.186268161088586,1.10580729098708,0.600450474235387,-0.4409166845383
195,0.963303451826287,-0.0315096668427287,1.03911352188522,0.285644086371402,-0.132011386940323
196,0.979785290792242,-0.0478763322414049,0.955306463368159,-0.232517599258721,0.230391988035813
197,0.945639235077578,-0.224867106070878,0.905422219480106,-0.623128039383,0.546975903533867
198,1.40438688490093,1.00366113761733,1.02311715948549,0.180440077905572,-0.445665346382123
199,1.03684393852779,0.249977784627584,1.03163089381379,0.26012186603647,-0.229415452808798
200,1.06616140753669,0.419438457720927,1.05881077248441,0.444948980998005,-0.399740734000655
201,1.23035169128124,0.7309639844062,1.13350685261847,0.765147705357,-0.73914643635166
202,0.710309718463985,-0.0783140508507658,0.949092040003073,-0.020342103198218,0.193483166141564
203,0.987984485531569,0.058747131232077,1.03888678618052,0.275634890032032,-0.144712035474608
204,0.721002789715846,-1.39099979776736,0.779555044413274,-1.25895252611485,1.25537285726124
205,1.25906997827852,1.28102393787529,1.15880593855535,1.07311142803428,-1.16177921013822
206,0.96129831935081,-0.13849928980149,0.937150613667865,-0.324705074861395,0.310560488984825
207,0.826410461910276,-0.272332372913871,0.934387747989157,-0.236867857965671,0.319189235243263
208,0.804884114888918,-0.872922076418362,0.88120406493457,-0.778021217116444,0.841804198865572
209,0.881670500018414,-0.633376532868484,0.928902051090859,-0.449219815064525,0.546380235367495
210,1.25124837058529,0.590031831813763,1.17856177095409,0.731507828941775,-0.758423251163213
211,0.998569278511933,0.114054108693506,1.15477529040286,0.848854196879642,-0.561704750178351
212,1.01977473834068,0.215315600085409,1.05844223211067,0.315319856586174,-0.218491401900931
213,0.933268475774373,-0.310685294990297,0.938909951345286,-0.342609033519427,0.380645255961707
214,0.792801378493779,-1.13706715727725,0.813922351208812,-1.20854464981228,1.15956734311923
215,1.11087670501154,0.387664667444873,1.05490817024995,0.278097748770852,-0.277162923447365
216,0.817185353732682,-0.405738051665362,0.945487208000943,-0.237489438008324,0.3744824369253
217,0.726840361277751,-0.531927139494785,0.876609018048206,-0.500339347024188,0.59622574813535
218,1.26603780356567,1.35388149836108,1.14382940325267,0.988365479017342,-1.12349736865599
219,0.887502221676475,-0.591356719789781,0.906311723720199,-0.603238256558812,0.628442760697602
220,1.08638065473163,0.406170857140978,0.849259067574789,-0.278724349033229,0.213917070734663
221,1.04210570543368,0.236259845373492,1.0965450867258,0.525649756073928,-0.399288550259253
222,1.13749734657577,0.732340171327691,1.09566338494222,0.597178821181153,-0.610121225672531
223,0.927049242180921,-0.352836683630631,0.923564666803244,-0.49383279813605,0.485217207553639
224,0.636998816886035,-0.0666240677337578,0.830378675843693,-0.295966764653177,0.385891508028844
225,1.3726509849116,1.87894372446085,1.27864065041395,1.80946785937115,-1.96521078201227
226,0.79789862316113,-1.1132004176079,0.831030824934653,-1.18707385308513,1.15120163054984
227,0.973267723698248,-0.06835718206397,0.972674518586754,-0.134770047418992,0.155569440915497
228,0.750894378261145,-0.555158582252018,0.825190924392649,-0.861489057098255,0.786806862378657
229,0.646602886526509,-0.561806625406084,0.893334564869139,-0.35284223921518,0.537922482047772
230,0.456767031668952,-1.16924120690563,0.673341701111607,-1.42350302759617,1.33155980210221
