"individuo","verdadeiro","estimativa_EAP","erro_padrao","escore"
308,-1.2076584330818,-1.29860438070465,0.351449550028364,41
309,0.0175976045018912,0.209733574574132,0.332565142845718,78
310,-1.42584766127605,-1.52466946026048,0.349646166528909,36
311,-0.281679235579783,-0.373120479808469,0.34555346885643,64
312,-1.49935649577716,-1.42316916515375,0.348077836112664,39
313,0.276172533499275,0.201444343470223,0.36109436502952,79
314,0.5610757348348,0.191486981569408,0.345384426243395,78
315,-2.13220152645193,-1.92165268187342,0.354773211116928,27
316,0.67797694323301,1.03173764977495,0.380512065555159,95
317,-0.223790640144281,0.219537751279151,0.32862972413214,80
318,1.44819293456078,1.38882826811378,0.41655886953537,102
319,-0.0814155339690962,-0.431146506986782,0.319182434366668,64
320,-0.387565729109909,-0.0651118616495185,0.313238547654481,72
321,-1.20142349384815,-1.80731875816112,0.351893044404687,32
322,0.0538387327768733,0.0970028662096635,0.326327346870293,76
323,1.76983955191016,1.21892433315118,0.386956486024447,101
324,-1.10124442527491,-0.978292590756065,0.352549105209673,54
325,-1.15001949462233,-0.635810915169836,0.347108003920342,61
326,0.990692806509187,1.08677691691296,0.391657033832382,93
327,-1.38556261894825,-1.45260674470479,0.328527463448609,36
328,-1.48242739771203,-0.928030758162959,0.323636444602073,56
329,0.451498155580218,0.690277103740212,0.372371193535318,87
330,-0.384640405832401,0.292054073504484,0.354557253854249,79
331,-1.03724104954623,-1.10451453129066,0.357311214377938,49
332,0.665939375388536,0.258317307871752,0.346407822639711,81
333,2.22626515063058,1.46611127403966,0.412388638336435,103
334,-0.365741204210663,-0.693063031753361,0.333993680652631,57
335,0.382779310242163,0.285858647316781,0.361913633291113,82
336,-1.12958006778204,-0.45923464435951,0.333294851944086,61
337,0.760520321021168,0.0175159990927627,0.342604454555048,73
338,-0.0662391252603385,0.468588684219468,0.360616926943205,83
339,-0.642909365047564,-0.869084201376471,0.349047104172382,51
340,-0.195330213483512,-0.0370779138972378,0.319676879293563,73
341,-1.30257390661397,-0.774398365645629,0.334802488956968,54
342,2.12788282610735,1.89926532918728,0.463720214132216,108
343,-0.937486477761728,-0.924753294652801,0.330973082132503,52
344,0.338302788049317,0.0789716020132197,0.343634781388828,78
